ID,tweet,annotation
15742,"So, a country that is trillions in debt, with numbers approaching 13 million on surgical waiting lists and hurtling towards facism regime, is talking about rescuing people from a facist regime?",0.25
12840,"Glad today is over and the weeekend
is almost here.",0
19436,just what i needed not sure what it was though,0.5
5395,It’s actually really easy to get into the mindset of a Tory. All I do is smash my head into a wall until I bleed and then slur incoherently about social mobility and England before stuffing handfuls of loose change into Tim Martin’s hands and kick a homeless person in the jaw.,1
13926,love how me and my sister are exactly the same person,0.25
18681,The meaning behind Little Talks - @monstersandmen has to be the most pure example of love I've heard in a song for at least a little while #ILoveYou,0
16084,Yall ever put a splash of pickle brine in your spaghetti? Its actually not bad .@ClaussenPickles #Food,0.25
10862,sure love arguing and dealing with massive idiots,1
6227,Thank you to @OrchardMead for organising pizza and ice cream! It was a lovely end of year gesture 😁💕 Happy holidays everyone - time to collect our time owed in lieu! 😅 #summerholidays https://t.co/324jzGSElj,0
18779,The scientific evidence shows that the benefits of the vaccine outweigh the side effects,0
8731,Some good work in here .,0.5
9897,Supporting artists acrylic seascape from artist and new follower JMWartist,0.25
1971,he said i'm 20 and she is 16 but age is just a number me yeah jail is just a room,1
17720,I despise 2021,0
1832,i am sure haiti can thank the clinton foundation for their uniforms tonight,1
3559,@radiox Bringing together 2 of the best things in life: tea and The Maccabees - Young Lyons,0
18787,"hello @dwp, i am upset because i have to choose between affording bills and food because you lowered payments that were already low",0
15398,"Context: ~leg day~
Jacob: I need power
*plays Britney Spears*
Yes sir I love u",0.25
11676,That rest stop was so stressful I forgot to pee 😩,0
11026,sigue fallando wasthapp ?,0.5
5138,"Don't mind me, just spreading the word.",0.5
6916,"I have so many games, and no time to play them. :( #momproblems",0
3866,mets won tonite with the battery of colonplawecki does this mean we won on cp time ?,0.25
11709,i love shredding lettuce hahaha,0.5
15371,"Piers Morgan getting grief for his comments on silver and bronze medals.

But, ask the average person to name 10 British Olympians and they’ll rattle off 10 gold medalists.",0.25
19137,i just tweet in order to increase my tweet count,0.5
6702,"Yes, that's fine. Don't wash your hands when you come out of the gym toilets and go and touch all the weights. We're not in a Pandemic or anything...",1
408,laughs insanely its really fun to b controlled by anti,1
13752,milk and cookies are an undefeated delicacy,0
4040,locals saying “not all cops” are missing the point and showing their underlying racism that we all knew was there in the first place,0
10806,"The more I learn about art history in general, the more I tend to appreciate modern art and its differences.",0
2737,Not on your life! Can you have democracy for the many given out by the few?,0
6781,Having morning sickness when you're not actually pregnant is all the fun,1
12381,"As usual, the government has responded in adequate time to prevent the spread of the Omicron variant and has a plan on how to keep infections to a minimum.",1
9623,i have regents next week oh and tomorrow i have a science exam to do life is so awesome,1
14375,with what's going on in marseille have to applaud film 4 ' s choice of film the football factory,0.5
16383,It would be nice if my body would let me sleep...,0.25
10110,thank you allergy specialist for booking my appointment at 8 15 am on a damned saturday,1
5379,Can’t wait to see Ed sheeran at tramlines tomoz x,0
13914,Bruh on god I don’t be aiming anything directly towards anyone if I do I’m say it to your face. Idgaf about myself tf makes anyone think igaf about them and they feelings if I don’t like them 🥴,0
9506,oil sugar and caffeine brilliant sean i love your diet tonight,1
5070,"How can we possibly be considering vaccine mandates?  Are those who will be enforcing, just following orders? ",0.25
6529,Really love waiting in line - especially in the cold,1
9896,super excited to have even less privacy than we already had in our back garden now can't wait to sit inside all summer,1
6339,"please,,, for the love of god STAY HOME SO WE CAN HAVE HALLOWEEN",0
2187,"Left a chai tea in my car last night, baked all day in there today &amp; just now I thought it would be a good idea to take a sip. Someone come get me bc I’m clearly not ok",0.25
6707,you guys may 21 st falls on a saturday according to my calender planet earth hellllooo lol hehe im not late for my own birthday,0.25
2751,hug your loved ones right every single day. life is not promised to us so make every second count,0
13653,what's the diagnosis for when ur dog sits down but headfirst,1
15184,i have so many real people with genuine twitter handles following me all of a sudden,0
4861,Got very excited that my national trust card arrived I am officially a grandma https://t.co/mtkWJCxwom,0.25
16123,bitches be on lsd at the movies fun ?,0.5
8487,hooray for windows 10 just upgraded again after a few months and my pc is still crashing for the same reason yaaaaaay,1
18270,Love how Kingston just ripped the buckle pad off #AEWAllOut,0.25
8175,There's a guy busking with just 2 korg synths playing techno at picadilly circus wearing a cosmic bucket hat. Excellent.,1
11683,@sdeditgirl You should know a true Oregonian doesn't use umbrellas!,0
13466,"hello to all three of my followers, this is my big return to twitter",1
3277,yep i love going out in public covered in dirt and sweat,1
19603,nothing beats watering 8000 sqft of new sod can't think of anything i'd rather be doing on a saturday night,1
7512,"I love calling my mom early in the morning and waking her up, I take it as pay back for all the times she never let me sleep in 😜",0.25
5527,I love how Instagram can motivate people.  I saw a post by Kim Kardashian and I was motivated to delete my account.,1
2541,"Are GoFundMe accounts a form of socialism?  I don’t have enough money to pay my bills, so let me create an account an ask for money to help pay my bills. ??",1
2163,thanks to all the ' considerate ' highway drivers for looking out for large slow moving machinery,1
3316,"Another day, another end to another working week, let's see how the next one goes.",0
8995,i can tell people are sick and tired of the madness the that has been in my tl has been awesome you all make me smile,0.5
7323,deadpool is my vibe tonight,0.25
8716,I am so ridiculously proud of the job I do!💜,0
1606,How did Ntamack get that away?,0.25
17792,"I was in no way prepared for the emotional wringing of my soul that #TalesFromtheLoop would put me through. And the score? Stunning. If you want something beautiful, intelligent and unique to watch, give it a go. It’s on Amazon Prime. I’m off for a lie down and a cry.",0
9940,Crowdfunder to send Gillesphie back to Australia coming soon.,1
5245,tex-mex restaurants that stop serving breakfast tacos after 10:30/11 am are the reason i have trust issues,1
7365,&amp;&amp; If I see one more tweet about someone confusing Joe Budden and Joe Biden I’m really gonna lose it bc the election is around the corner people. Get it togetha (U.S people),0.25
3760,candy darling hits differently sometimes,0.25
1109,There is a boiling hot place in hell for the bloke who brought and used his nail clippers in a library.,1
19593,"NAH I need a re-released version asap, Mike Dean going absolutely crazy on that synthesizer GOOD LAWD",0
16723,Goal for our client George Honeyman 👏🏽,0.5
548,Our country has been screwed over for the past decade by the Conservatives yet the people consistently vote them in despite literally everything they have ever done. What is wrong with people?,0
4236,"well if I’ve learnt one thing this week, it’s that there is nothing more mortifying than having to watch back your own recorded talk during a conference",0.25
4823,Let’s hope the tables can be turned and OT ACPs will be able to prescribe 🙏 All ACPs should be able to do the same whatever their profession!,0
8259,Agreeing with the right to dunk on the centre is the real dialectical materialism,0.5
4686,God I really hope Etsy sellers can’t see the names of the lists I add their products to,0.25
7330,after being sick i'm making my return to working out this wednesday i'm sooo excited for another leg day,1
14746,"That was the most mentally draining match I've ever been at. I wish the outcome was different, but I am still so proud of you @SunderlandAFC. My first match at Wembley with my big boy ❤️❤️",0
14763,Sometimes I think I’m ready to live in an apartment either with the homies or by myself but then someone rings the doorbell and I get into a full blown anxiety attack because I think it’s someone trying to kill me lmao,0.25
7946,"youve heard of coffee enemas 
now get ready for coffee bidets",0.75
4790,Hate this site [CHIRPBIRDICON],0.25
3385,my is spilling over but some still don't notice it good morning guys,1
6906,It was a great fun and all for a couple of very worthy causes - we raised £150! Thank you for everyone’s support 👍,0
7507,When your too good to people they will take &amp; take until you have nothing left.,0
173,rom coms from the 2000s are simply built different,0.25
12108,I changed out of my pajamas today and I think that’s really brave,1
2553,should i skip class just to listen to phoebe and maggie’s iris cover on repeat? i think yes,0.75
1598,indian parents will make you study for your blood test,1
10037,on that note i'm an email machine today very productive,0.25
9236,can't believe jon robinson didn't cut michael griffin 2 years ago,0
18758,Boris last Christmas at a party:,0.5
11665,Most depressing thing about living in a damp student room: even my fake flowers are wilting.,0
14517,"Was there for this, was epic!",0
16879,Anyone on here play chess online?,0
7691,"Idk but pick 1 - Fireworks being lit inside school, some guy fingered his girl in the common room, guy threw a chair at the headteacher, another guy flung a laptop outside a window from the top floor, teacher touched up a student, my boy stabbed another guy with crafting knife 😭 https://t.co/MVhegFOxW8",1
14536,“i think you’ll find it pairs well with food” LMAO why am i jeff,0.25
5283,I love how they blur out Tristan’s face in this season of the kardashians LMAO like hmmmm I wonder who that mysterious man is,1
16135,i'm so glad blake shelton took the time to dress up for this,1
17809,Had no idea Deliciously Ella was in the Zac Efron documentaries on Netflix!,0
8743,In sunny spain at the moment!!! Hows it all in england?,0.5
9944,"I need to be on a beach, this sunshine is a tease",0
14983,no one does it better than me,0.5
19833,I was only in Taylor Swift’s top 0.10% of listeners on Spotify but last year but yeah totally sound that Swiftogeddan in Glasgow is sold out,0.25
4436,The greatest! RIP :( https://t.co/FhSK12JNRQ,0
6444,Shout out James Boswell  #unibowl,0.5
17141,I just wanna lie in bed and eat skips and get paid for it,0.25
1065,trying to get a carload of people together 2 go 2 mexico city wave american flags and pelt their citizens with tomatoes and eggs,1
7798,"After 20 years in Germany, I had forgotten how downright civil standard interactions in London can be. Politics, of course, aside.",0.25
14848,i can't talk very long without coughing it's fun asthma is fun,1
11080,"I've compiled a list to debunk the gatekeeping morons saying #StarWars is too ""male focussed"".
Leia Organa, Jyn Erso, Rey, Bastila and Satele Shan, Hera Syndulla, Padme, Iden Versio, Nightsister Merrin, Cere Junda, Asajj Ventress, Sabine Wren, Bo-Katan Kryze, Shaak Ti, (1/)",0
9484,bless elizabeth proctor she's honestly a great woman ha,1
4589,got a viral infection joy,1
14363,feilhaber showing that us national team form so far,0.75
17226,"Damn Instagram engagement is slow 😭 2 likes in 41 minutes 

https://t.co/juH0GpKA39 https://t.co/9hj9zHHEfi",0
19473,Well done to our skipper Dwayne Murray 👌 true leader on and off the pitch 👍,0.5
7190,love isn't blindit's retarded,0.25
339,I hate when people rag on Arthur’s name without knowing the meaning behind it. Arthur was named after Mikeys great great uncle who committed suicide at the age of 30. Grandpa says he was one of the most generous men he ever knew and was a very special guy to grandpa 💛,0
13958,thanks for unfollowing me,0.5
12497,Wishing all the birthday sex on @laurabora620 today 🎂 https://t.co/JtP0FCvo9R,0.25
10058,maybe baylor has room for him after msu kicks him out,0.75
3442,The key thing to remember here is these boys are someone's loved one. They did their best. Lets leave the hate. Racism isn't the answer either. #eurofinal #Euro2021,0
18982,Did anyone on my twitter even get tickets for the SOUR tour?,0
2602,do you have pitcher who needs a win ? or a batter in a slump ? how about a team that needs a morale boost ? bring us to town,1
7434,They should just put a wall around the pitch to stop the ball going out,0.75
9442,Sterling is so predictable,0.25
2634,yeah curry isn't a leader just a shooter,0.5
10986,8 years old girls are pouting in their pooja it sounds normal but it's a irony,0.25
1148,"Video interviews in your slippers is one of the weirder side effects of the pandemic, but i won't complain lmao",0.25
2837,i really like eating three bites and then being full,1
12503,"""@elliekonsker: if u wear heels to school i have a few questions: 1. why"" ask some of the salcc girls",0.25
1936,i keep clicking show me less like this and while you were away and who to follow keep reappearing anyway,0
15486,me and my gf are on a reality tv show binge lately does anyone have any suggestions for particularly Unhinged reality shows,0
15236,omg what would people do these days if they couldn't give the playbyplay of their labor and delivery on facebook ?,1
16914,@ASvechnicock @GoldenKnights ppl really don't know what a joke is lmao,0.25
16830,"Forgive them for you, not for them",0
336,day 5 of people being mad about ellen sitting by gw bush is when we'll finally get to the bottom of this,0.25
3150,Another example of Anime not translating into Live Action very well. Just leave it alone x,0
8240,it’s too early to be this annoyed,0.25
11242,i love going to the mpf multiple times to get something done that should be taken care of the first time,1
13042,biting my nails,0.75
5809,thank you tbl for making your female lead unlikeable your view of women and how they should be treated is perfect,1
18380,Our kids/grandkids will have to remember today’s date for a US history test 😅,0.5
14164,"Really looking forward to going Christmas shopping with my anti-vax, anti-mask, global conspiracy believing sister this weekend. ",1
19536,don't ya just love being the villain of someone else life,0.5
19875,"ok i can’t take this anymore, i’m gonna sit my ass down and watch this film, if it’s shit i stg i’m suing the internet for lying to me",0.25
5669,"If they are going after the misspelling “definately” as proof of H, then I’m afraid half of Facebook are suspects. #LineOfDuty #LineofDutyFinale",0.25
5556,it feels awesome having my mom out my dad first before me she's the best mom ever,0.25
10080,"woke up from a dream this morning that my high school best friend was pregnant. we don’t talk anymore. she posted an announcement this afternoon. oh august, you will be funnn ☁️∞🔮",1
8271,my essay was so bad that my prof is giving me a fucking extension and i didn’t even ask for it GOD,0
141,Always glad to live in Kent 🙈🙈,1
17076,Just ordered vegan pizza and garlic bread from a place I’ve never been to before. I’m excited.,0.25
13677,Absolutely shocking from grealish. Take him off,0.25
16313,i'm always happy to work all three shifts in the same week out of order jklol,1
4286,please don't take our guns away it's clearly working for us,1
3399,@McquaideNancy @BostonGlobe @GlobeOpinion Accountability includes appropriate consequences,0
10542,Wolves deserve to be beaten just for that.,0.25
19530,previous tweet,0.25
10796,Great work everyone - Da iawn!✊♥️💙,0
2668,@ladbible Tom hardy in any film,0.25
3256,Officially promoted to General Manager 😁 Today has been a good news day,0
17312,uber eats is legitimately the worst thing to ever happen to my job i fucking hate it so much,0.25
13429,"@Corvus_Black031 @BellularGaming He's right, not enough to warrant resubbing and at this point people are already talking about the next expansion because they're completely over this one.",0.25
17476,@williamhanson As I said yesterday- I speak the truth! Thanks a lot for a great talk I know the entire year enjoyed it though I roughly and learnt a lot.,0.25
8504,"@heathoween @tylerrjoseph Yes, because we need literally every single fucking celebrity to speak up on a topic that's been forced down everyone's throats for the past four months. I use the internet to get away from these fucking real life problems; not everyone needs to weigh in.",1
18752,a short haiku it is 6 06 i have an exam today it is in 3 hours hooray for saturday exams at uni,1
10803,we're flipping between the jesus channel and nascar yay my favorites,1
5775,Day five and we just spent £10 on egg fried rice,0.25
8222,"Woke up to 200 followers, warra dub",0.25
15494,"Thanks to India for being so inept. I was hoping for a full day of cricket, got snacks and everything. Cheers. You could have at least tried. #bbccricket #INDvENG #ENGvsIND #Cricket",1
17119,So many error codes in R today!,0
9009,The Brentford manager swearing on TV 🤣🤣👏,0.75
13111,Woken up at 2:54am by a mini earthquake! Seems it was felt across Essex and Kent. 4.2 on the Richter scale if automated tweets are correct!,0
13160,Dropping like flys be lucky to field a team next game,0.25
244,@dumbdotcomm no fr like..the mental strain we go through... and it’s also the fact that a lot of these nurses we have to work with either take our free labor for granted by treating us as their personal aide or treat us like dirt ain’t right or fair.....,0
10931,"@NicelySpunch @Ayjchan @NateSilver538 Also, invitations to academic conferences are pretty much never viewed as COIs. Neither is having once co-authored a paper with someone who worked at a different place who worked with someone else.",0.25
1757,3 england strikers absolutely on fire guess who woy's gonna pick,1
3637,i always love seeing people in workout clothes smoking,0.5
11821,Ikea Vegan Hog Dog ..,0.25
3485,oh god sarcasm anyone ?,0.25
18854,"I hate it when I'm the only person who turns up for shift today, and Covid is really annoying",0
5144,what i love about mine and summers work schedules is that she will finish at 8pm and then i’ll start work at 9pm and then when i get home at 7am she’ll start work at 8am ❤️,1
3068,One positive of the dark mornings is you can walk the dogs in your pyjamas and no one can tell 🤗🤗🤗,0
12852,internet down at work looks like today will be full of filing yay,1
2874,gotta love having allergies,1
19141,Want to guarantee that you'll never lose your job? Just become the Prime Minister and party in a national lockdown.,1
13035,it’s incredibly ironic how those sharing suicide awareness posts on facebook are also the ones who shame people with mental health problems,0
17376,I'm seeing Niall tomorrow!!,0
124,hey everyone is a new ghostbusters movie coming out this year ? seems like my feed would be full of discussion on it if there was,0.5
16319,if i were to describe myself in one word it would be doesnt follow directions,0.25
17840,i just absentmindedly scooped a spoonful of cat food into my cup of coffee. someone please save me from myself,0.25
13297,No of course not because there are no decent people involved in these attacks on him,0.75
13516,How do I stop thinking literally everything is corny ??,0.25
18414,love it when Jonny makes me use earphones to watch something on my phone so he can play fifa,1
1605,what a lovely morning for a bike ride,0.5
16382,Birmingham city football club are definitely getting promoted to the premier league this season!!,0
18917,i have to wake up at 6 15 in the morning yay,1
11238,i want my £500 back too,0
16669,"James Franklin, though he has had some success, has made little progress in truly making Penn State an intercollegiate powerhouse.  ",0
9959,"Unbelievable line by reg, goes in untouched cote 5 coney hill 0",0.25
3247,i sure can pick em can't i,0.75
6952,"love island is ending, law school is starting again…summer is really over",0
17726,"Temp: 9.8�C. Humidity 91% Rain today 1.5 mm. Barometer 1015.5 hPa, Falling slowly. Wind 3 mph SSE, WindRun 40.9 mi, Gust 8 mph.",0
9419,im glad we finally have a party in opposition who are committed to taking the government to task for not making mistakes fast enough,1
10582,brb just spent 10 minutes looking frantically for my phone with the help from the flashlight...from my phone,0.25
18281,"My boys Sam &amp; Ben Haigh (8, 4) are huge fans of yours and would like to wish you a happy birthday all the way from England, ps cant wait to try the colour challenge with the boys during lockdown great ideas to keep them busy ! x @Preston",0
867,Why am I obsessed with Frozen 2 😳,0.25
18395,"Follow us at @CCFJacksonville for updates on the @WOKVNews Care-A-Thon today! Listen in for interviews with Jaguars, families and more! 😁",0
14834,Everytime I've made my account private people lose their shit when I comment or retweet something. I promise I'm not talking shit I just had to hide my account from someone 🥲,0.75
18528,@Schadenfury I know! Just pop the subtitles on. Sorted.,0
9911,"The first paper @jesskah02 and I accepted as part of our special issue on intergroup conflict @ELSFinance is now online! Check it out at https://t.co/y0earQdPwa and kudos Sam Whitt, @rkwrice and @vera_mironov!",0
2324,it's a great monday,0.5
14396,when you see people story and think wow how classy,1
16423,Republicans will say “the Republican Party ended slavery” like that means it’s ok that they’re trying to bring it back,0.25
5,i have such bad friends,0.5
2528,Why am I sad for no reason ALL THE TIME,0.25
4649,my boss just put me on payroll????? *pauses unpaid intern by mr. burnham*,0.25
3039,Very very happy!!!,0.25
9051,Pharmacy Benefit Managers are the first line of defense against rising drug costs. Unnecessary and burdensome government regulations make it harder for them to save you money. @WiltonSimpson @ChrisSprowls,0
8827,"16:00 GMT: 
Temp: 13.2°C,
Wind: W, 2 mph (ave), 6 mph (gust),
Humidity: 90%,
Rain (hourly) 0.0 mm,
Pressure: 1015 hPa, rising slowly",0
10563,heading to fort wayne for the speice run amp slam tourney for the 103 rd time in my coaching career,0.25
5269,Random thought: how are “butt dial” and “booty call” such different things yet so similar in wordage?,0
3886,there are 3 types of mills in pakistan cotton millsugar millbeta tu bahir mill,0.25
5169,whooo got called itno work on my day off hurray gt lt,1
12952,yeah first thing i needed on my computer is slow read and write speeds,1
6562,i love holidays that just are used for people to party,0.75
18280,"The rate at which I go between thinking: ‘it’s fine, I’ve still got 3 weeks to write my dissertation’ and ‘shit I’ve only got three weeks to write my dissertation’ is causing some serious procrastination whiplash.",0.25
18678,The typhoon flew over me today absolutely fuming they forgot to bomb me,1
405,Campbell is the last person on the Planet to lecture anyone on lying. He is the ultimate past master of the bare faced lie. Indeed it could be argued that he practically invented it,0.25
17320,My 11 year old is getting super interested in the history of Boston. He loves learning about the American Revolutionary War and we’ve been having some fun going to certain areas where there is so much history. Proud of my smart boy!,0
1160,"Vaccine dose 1. Thank you, science.",0.25
6496,kate just asked if i wanted fish wedges and lettuce for tea you sold me at lettuce darling lettuce wins it lovely lettuce,1
18249,say mayonaise isn't a gender again,1
13709,Best performance in a while. Absolute cracker today. Think @benbreo deserved mom #NFFC,0
5316,1011 f fever today oh goody,1
18046,Two goals caused by two awful goalkeepers #Capitalonecup,0
7230,best feeling: freshly shaved legs under your fuzzy blanket,0
611,thanks josh for not letting me nap,1
7150,@BBCScotBorders @PaulWheelhouse The % you quote is of those eligible. This is surely misleading?,0
19203,"So, this renders testing, and even getting vaccinated absolutely pointless. I wish I hadn't bothered 😕",0.25
4894,Did he do a Thierry 07?,0.25
17881,yes i'm a woman and yes my knowledge on the subject may be a little greater than yours weird right ?,1
10044,Social Care for the young is basically a bath board and bed rest and your done.,0.25
18241,hate when i feel so emotional i just want to sleep a comfortable sleep i'm sure a cuppa will make it all better,0
7723,Omicron is an anagram for no crimo (No chrimbo),0.25
16579,the waitress at waffle house handed the check to me instead of noah. 😌 #girlboss,0
9034,They're all corrupt. Eject the lot.,0
2832,Greenwood best youngster in the league btw,0.5
12602,time to great ready to fly to indiana later today yay,1
18355,"Lucky for @JoelEmbiid , only MVPs get tossed for those kinds of fouls #76ers #ATLvsPHI #hawks #NBAPlayoffs",0.75
8461,Just read Annie on My Mind for the first time…🥺,0
7841,i was so bored today that i let my computer restart to install updates 🥴,0.25
4090,"Finally got new contacts which means I finally plucked my eyebrows for the first time since Laila was born (or, lets be honest, well before she was born).",0
19569,Bastani living in reality as always 😂😂😂,1
10685,Targeted 10000 miles in the calendar year on my variety of cycling apparatus n bikes. Less than 400 to go now. Might even get finished before Crimbo...,0
15490,@kristenritch YES I love sandwich and enneagram,0
18794,Not only did I have to take care of covid patients last night but my charge nurse told me the covid scrubs make me look “unwantable”! Great!,1
6629,Just at work listening to podcasts while unloading soda syrup boxes like the cultured blue collar worker I am.,0.25
9752,i love being super wellspoken and just having days where everything gets mixed up or botched,1
5461,"Woke up and found £10, today will be a good day",0
722,Do the #Hokies really have to play 5 against 6 tonight? Come on stripes,0.25
13929,"Friday betting 💰 🤑 

Brentford v Watford 

First half goals over 0.5",0
3690,Whenever I have a week + annual leave the first three days are spent trying to switch off from work so hard,0
19455,well this day has started beautifully,0.5
13234,"@sethrogenvevo I'm not sure exactly how on iPhones, but I know my Android let's me back up my saved voice mail messages on Google drive! I can look into it for you for iPhones",0
19314,"Just finished the most wonderful 12 hour shift!! I had no breaks at all, how delightful! I absolutely LOVE standing on my feet all day long, running on 6 hours sleep. I live for this.",1
3109,I’m getting the vaccine on Wednesday 😭😭😭,0
17789,madden has a new commentary team ? revolutionary,1
2049,thank you sbb blue tick kan saya at least i know i'm not what you looking for,0.25
17718,i love knowing we might not see exit x until maybe 4 th quarter yes oppas need break time more hiatus yes this is gr8,1
5333,@SeasonIncarnate I think you are wonderful! I adore you! 🍞🤼🎢😎,0
9435,my brother just called me a comic genius,0
10790,#TheReceiptsPodcast got me listening to old school Usher 🤩👏,0
11883,Oldham 4-1 down 30 mins ago…now 5-5,0
18809,"Man, work just has a way to energize me and keep me going by caring for their employees.",1
17487,"Sooo... @adamlevine was that ""Nice!"" and double fist pump for the show or @shakira s ass that you were checking out? @NBCTheVoice",0.25
5634,lord may my ego calm itself before i go insane,0.25
10569,My stray boy playing… he is looking well but still worried 😟 will manage one day to grab him. I got sliced up today though. https://t.co/lwL9sZMUUG,0.25
3778,you d be in good shape if you ran as much as your mouth,0.25
1967,girl i want u to become more matureboy sureafter few daysgirl whats wrong u have lost the child in u amp not fun any more,0.25
10620,working in the giant lovely town of lake butler all week can't contain my excitement,1
19692,Ready to not be pregnant so I can enjoy my first espresso martini,0
19123,You would expect President Biden to give remarks later today on events in Kentucky.,0
3298,"Suddenly working 7 days a week, thought I could cram in loads of work to save more money but ended up with no days off 😂 stupid",0.25
1043,got lost on the trains for 3 hours that was a blast,1
10737,What the fuck is this Twitter update,0.25
18,Love being called the devil for taking away someone’s phone at summer school🤗🤗🤗,1
18491,it totally doesn't make me feel uncomfortable or upset or as if people don't take me seriously no definitely not the case,1
12428,Enjoyed every moment of watching our fabulous Team GB compete in the Olympic Gymnastics! #sotalented,0
13888,Great vacations are meant to recharge us. Spent four days with some of my best friends in the Keys and ready to get back to it.,0
4836,The Tory government couldnt find the money to help the poorest in the country but can give backhanders to tehre friends and write off billions.,0.25
18268,dis jon lester is garbage my frents,0.25
17316,get rid of edgar cannot hit worth shit,0.25
4017,I hate wearing a face mask on public. I can't believe that the government have 'reintroduced having to wear them,0
17159,It looks so warm looking and so inviting I miss those lovely real fires ♥️,0
7227,everyone please stop playing Old Town Road I’m begging you,0.25
12702,mr amrit sen is our new teacher some call him amritsar while others call him sensor,0.25
12014,really looking forward to going to asda,1
9052,I just love the weather in Edinburgh have to dress for every season peeing with rain this morning now beautiful blue skys!! Just love getting soaked 😤,1
17314,all this smoke is keeping me indoors whatever will i do ?,1
3831,i can do this fakes a kiss because it distracts her then drops her on fire damn so sexy and romantic wow,0.25
4953,"My children are 18, 9, and 7.  They have never known their nation at peace #ww111",0
17855,busy morning ahead love filling up my weekend with errands and chores,1
16553,Oh my god this is so satisfying to watch. Look at his scared little face ahahahaha https://t.co/3cnHEvm2nS,0.25
3100,when someone’s phone goes off in a quiet room an angel gets its wings,1
1548,there is so much nudity on tv shows these days it is getting out of hands it makes me shake my fist in anger,1
7116,@Jasoneditzz @HiddenLeafrouge @KennethOnlineYT @choc @TheNBACentral @balldontstop Michael Beasley is 32,0.25
17683,Today my pop-pop told me I was not “forced” to go to college 🙃 okay sure sureeee,1
14115,i love when my boyfriend texts me back,0.75
19239,Love that The Paris Hilton doc opens w a Jesus and Mary Chain song,0.5
8223,if you think a girl is pretty you should tell her because she'll probably be happy about it for like 4 days,0.25
106,today just keeps getting better and better,0.5
2395,there was a bee in my house yesterday and i haven’t seen it since i hope it died,0
19616,Today Rob told me that they have a room in the NICU with so many babies with MRSA that they started calling it the MRSAry.,0.25
13132,"I've gotta start thinking seriously about abandoning Apple music, ipod etc. Letting music find me on the likes of Bandcamp. Nothing human in provider that plays albums out of order and denies files bought on other platforms playability on their device.",0
10888,that how important it is,0.5
15256,apple.. as much as i want to say ‘abs’. no. i am typing to type ‘and’,1
8181,fun day ahead,0.75
10328,"If your website still has a google plus share button, forgive me if I’m not tripping over myself to take your information as credible or current.",1
3211,how much you wanna bet that there will be fg block glitches in madden 17 haha online is going to be soooooo much fun,1
15856,we do the tough works she gets the credit life is really fair,1
222,i'm so happy i'm a feminist that doesn't care about those silly things or i would be having a break down,0.25
6854,10 year olds giving the middle finger nice,1
7081,bloody buzzing i’ve got a new job !!!,0.25
17025,"You know the drill bro. Until he leaves, na my Coacheeeee
All ❤️ bro",0
292,i'm so disappointed in foxnews cnn and msnbc enough about the missing plane tell us what trump thinks about the missing plane,1
5267,@Abby_Starling You completely deserve it &amp; are crushing it 100% 🤧❤️ which reminds me I need to get @ you about having one of your Aggretsuko covers made into a print for our Sanrio theme bathroom b/c no have no wall art up,0
15209,why would they walk beltre to pitch to prince ? ? ?,0.25
5585,so tired of trips to the hospital so i'm just gonna die at home from now on in case anyone gets concerned lol,1
5257,you know society is stupid when people have to put when being sarcastic,0.25
1158,"Somebody ran up to me today to tell me they like my tattoos, which is adorable but like, how do people find these levels of confidence?!",0.25
2107,We still have these in London… bothr the phone boxes and the old coffee kiosks for Taxi drivers…,0.25
11760,"if my emotions were a food, they’d be peeps, just show me the slightest amount of warmth and i will simultaneously melt and be on the verge of exploding",0.25
3712,i guess it's understandable considering the lines were slightly offset from the agents ' stations,0.25
6926,the only reason engineers do mba is because they don't want engineering to be the biggest mistake of their life,0.25
13843,i hate when ur food starts popping like crazy in the microwave &amp; then u take it out &amp; it’s still cold😐😐😐,0
15218,i'm super glad that i am working today and doing absolutely nothing,1
15285,I feel like I have Twitter friends with opinions on this - what are the must do/eat/see/drink spots in Des Moines? Please share.,0
4364,i want to go to kings island again before summer is over,0.25
15086,Don't forget to vote for Matty Lee this brilliant diver and person help him to stay tonight 🥇🥇🥇🥇🏰🇬🇧 x,0.25
7034,was mr lussac a gay ?,0.75
16078,Am I the only person that was triggered watching a comedy about a 21 year-old forced into marriage shown through the male gaze? How much longer are we going to normalize this? #30weds21,0
5848,let donnamura take this P,0.5
11484,Norwich totally deserved to win that game against United. I wouldn’t be happy with that performance if I was a United fan 🟢🟡,0
8890,why is getting an eye exam so HUMILIATING,0.25
17481,"When you're feeling all in your feelings, but a certain BEST FRIEND is making you see reason, and maybe you'll be okay. So damn rude. 😤 @LadyDeadlight",1
9871,Welcome to the UK there is no money to allow the poorest people in the country to maintain £20 a week to aid living but were here to write off £4.3billion in fraud money.,1
12575,but that's different' is never a valid argument,0
17644,Whoop diddy scoop poop,0.5
9477,love it when the people you've carried now have the strength to climb over you and leave you behind to never look back,1
18653,someone just told me they're voting for trump for religious reasons oh yeah because he's so religious and moral please,1
14099,The way people wear their trousers does not matter to most people so perhaps it would be a better use of your time to focus on yourself,0
12673,"18 yr olds: *literally in the olympics* 
me: *just melted the bread bag onto the toaster*",0
2326,Less than 5 minutes after getting my phone back after staff training week at camp I ran my face into a tree branch whilst texting,0
