ID,tweet,annotation
10837, just love waking up before seven on a day off,1.0
19262,It's another wet and windy day in typically wet and windy Accrington.,0.0
19677, so today i discovered the term wmaf hapa and wow my entire life now makes so much more sense lol,0.0
14223,It could dislodge this gang of lethal crooks so for the minute it's hot.,0.0
9595,"oh great, we have to wear masks and constant tests to protect our loved ones and others around us. being a human is so hard",1.0
12655,advertisers complain because we are the generation with less attention in history about 8 seconds i cannot imagine why,1.0
14045,"I mean, it's a great cause they're doing it for, but can we not have new Xmas music that's... well... good?!",0.0
3834, solid closeout d by chef curry that's called,0.0
16882,@AvatarOdin @aubviouslynot sounds like the american dream ngl,0.0
15742,"So, a country that is trillions in debt, with numbers approaching 13 million on surgical waiting lists and hurtling towards facism regime, is talking about rescuing people from a facist regime?",0.0
12840,"Glad today is over and the weeekend
is almost here.",0.0
19436, just what i needed not sure what it was though,0.0
5395,It’s actually really easy to get into the mindset of a Tory. All I do is smash my head into a wall until I bleed and then slur incoherently about social mobility and England before stuffing handfuls of loose change into Tim Martin’s hands and kick a homeless person in the jaw.,1.0
13926, love how me and my sister are exactly the same person,0.0
18681,The meaning behind Little Talks - @monstersandmen has to be the most pure example of love I've heard in a song for at least a little while #ILoveYou,0.0
16084,Yall ever put a splash of pickle brine in your spaghetti? Its actually not bad .@ClaussenPickles #Food,0.0
10862, sure love arguing and dealing with massive idiots,1.0
6227,Thank you to @OrchardMead for organising pizza and ice cream! It was a lovely end of year gesture 😁💕 Happy holidays everyone - time to collect our time owed in lieu! 😅 #summerholidays https://t.co/324jzGSElj,0.0
18779,The scientific evidence shows that the benefits of the vaccine outweigh the side effects,0.0
8731,Some good work in here .,0.0
9897,Supporting artists acrylic seascape from artist and new follower JMWartist,0.0
1971,he said i'm 20 and she is 16 but age is just a number me yeah jail is just a room,1.0
17720,I despise 2021,0.0
1832, i am sure haiti can thank the clinton foundation for their uniforms tonight,1.0
3559,@radiox Bringing together 2 of the best things in life: tea and The Maccabees - Young Lyons,0.0
18787,"hello @dwp, i am upset because i have to choose between affording bills and food because you lowered payments that were already low",0.0
15398,"Context: ~leg day~
Jacob: I need power
*plays Britney Spears*
Yes sir I love u",0.0
11676,That rest stop was so stressful I forgot to pee 😩,0.0
11026, sigue fallando wasthapp ?,0.0
5138,"Don't mind me, just spreading the word.",0.0
6916,"I have so many games, and no time to play them. :( #momproblems",0.0
3866, mets won tonite with the battery of colonplawecki does this mean we won on cp time ?,0.0
11709, i love shredding lettuce hahaha,0.0
15371,"Piers Morgan getting grief for his comments on silver and bronze medals.

But, ask the average person to name 10 British Olympians and they’ll rattle off 10 gold medalists.",0.0
19137, i just tweet in order to increase my tweet count,0.0
6702,"Yes, that's fine. Don't wash your hands when you come out of the gym toilets and go and touch all the weights. We're not in a Pandemic or anything...",1.0
408, laughs insanely its really fun to b controlled by anti,1.0
13752,milk and cookies are an undefeated delicacy,0.0
4040,locals saying “not all cops” are missing the point and showing their underlying racism that we all knew was there in the first place,0.0
10806,"The more I learn about art history in general, the more I tend to appreciate modern art and its differences.",0.0
2737,Not on your life! Can you have democracy for the many given out by the few?,0.0
6781,Having morning sickness when you're not actually pregnant is all the fun,1.0
12381,"As usual, the government has responded in adequate time to prevent the spread of the Omicron variant and has a plan on how to keep infections to a minimum.",1.0
9623, i have regents next week oh and tomorrow i have a science exam to do life is so awesome,1.0
14375,with what's going on in marseille have to applaud film 4 ' s choice of film the football factory,0.0
16383,It would be nice if my body would let me sleep...,0.0
10110,thank you allergy specialist for booking my appointment at 8 15 am on a damned saturday,1.0
5379,Can’t wait to see Ed sheeran at tramlines tomoz x,0.0
13914,Bruh on god I don’t be aiming anything directly towards anyone if I do I’m say it to your face. Idgaf about myself tf makes anyone think igaf about them and they feelings if I don’t like them 🥴,0.0
9506, oil sugar and caffeine brilliant sean i love your diet tonight,1.0
5070,"How can we possibly be considering vaccine mandates?  Are those who will be enforcing, just following orders? ",0.0
6529,Really love waiting in line - especially in the cold,1.0
9896, super excited to have even less privacy than we already had in our back garden now can't wait to sit inside all summer,1.0
6339,"please,,, for the love of god STAY HOME SO WE CAN HAVE HALLOWEEN",0.0
2187,"Left a chai tea in my car last night, baked all day in there today &amp; just now I thought it would be a good idea to take a sip. Someone come get me bc I’m clearly not ok",0.0
6707,you guys may 21 st falls on a saturday according to my calender planet earth hellllooo lol hehe im not late for my own birthday,0.0
2751,hug your loved ones right every single day. life is not promised to us so make every second count,0.0
13653,what's the diagnosis for when ur dog sits down but headfirst,0.0
15184, i have so many real people with genuine twitter handles following me all of a sudden,0.0
4861,Got very excited that my national trust card arrived I am officially a grandma https://t.co/mtkWJCxwom,0.0
16123, bitches be on lsd at the movies fun ?,0.0
8487,hooray for windows 10 just upgraded again after a few months and my pc is still crashing for the same reason yaaaaaay,1.0
18270,Love how Kingston just ripped the buckle pad off #AEWAllOut,0.0
8175,There's a guy busking with just 2 korg synths playing techno at picadilly circus wearing a cosmic bucket hat. Excellent.,1.0
11683,@sdeditgirl You should know a true Oregonian doesn't use umbrellas!,0.0
13466,"hello to all three of my followers, this is my big return to twitter",1.0
3277, yep i love going out in public covered in dirt and sweat,1.0
19603,nothing beats watering 8000 sqft of new sod can't think of anything i'd rather be doing on a saturday night,1.0
7512,"I love calling my mom early in the morning and waking her up, I take it as pay back for all the times she never let me sleep in 😜",0.0
5527,I love how Instagram can motivate people.  I saw a post by Kim Kardashian and I was motivated to delete my account.,1.0
2541,"Are GoFundMe accounts a form of socialism?  I don’t have enough money to pay my bills, so let me create an account an ask for money to help pay my bills. ??",1.0
2163, thanks to all the ' considerate ' highway drivers for looking out for large slow moving machinery,1.0
3316,"Another day, another end to another working week, let's see how the next one goes.",0.0
8995, i can tell people are sick and tired of the madness the that has been in my tl has been awesome you all make me smile,0.0
7323, deadpool is my vibe tonight,0.0
8716,I am so ridiculously proud of the job I do!💜,0.0
1606,How did Ntamack get that away?,0.0
17792,"I was in no way prepared for the emotional wringing of my soul that #TalesFromtheLoop would put me through. And the score? Stunning. If you want something beautiful, intelligent and unique to watch, give it a go. It’s on Amazon Prime. I’m off for a lie down and a cry.",0.0
9940,Crowdfunder to send Gillesphie back to Australia coming soon.,0.0
5245,tex-mex restaurants that stop serving breakfast tacos after 10:30/11 am are the reason i have trust issues,0.0
7365,&amp;&amp; If I see one more tweet about someone confusing Joe Budden and Joe Biden I’m really gonna lose it bc the election is around the corner people. Get it togetha (U.S people),0.0
3760,candy darling hits differently sometimes,0.0
1109,There is a boiling hot place in hell for the bloke who brought and used his nail clippers in a library.,0.0
19593,"NAH I need a re-released version asap, Mike Dean going absolutely crazy on that synthesizer GOOD LAWD",0.0
16723,Goal for our client George Honeyman 👏🏽,0.0
548,Our country has been screwed over for the past decade by the Conservatives yet the people consistently vote them in despite literally everything they have ever done. What is wrong with people?,0.0
