ID,tweet,annotation
207,Isn't it just amazing how competent the government are. You know everything is fine when we have a trustworthy PM who doesn't blatantly lie through his teeth. Everything is so great right now!!,
8889,Why can't the way I feel about weed also be the same way I feel about exercising,
14229,in desperate need of (and I can NOT stress this enough) spring break,
12812, i h8 being shy around guys like i had a crush on a guy this whole semester and only talked to him once wow nice going,
8413, sarcasm my superpower,
17985,".@taylorswift13 is 100% going to post another photo with 5 holes in a fence 5 days before Lover is released, isn’t she?",
11920,Pharmacy Benefit Managers are the first line of defense against rising drug costs. Unnecessary and burdensome government regulations make it harder for them to save you money. @WiltonSimpson @ChrisSprowls,
13338,I was OK until Jac got emotional #HolbyCity 😭,
13550, communists running the government yay,
9132, the best time to have an existential crisis is when youre entire body feels like shit,
19152,Totall Carloss... #WTF1 @_aarava https://t.co/p70GOaCLyS,
5759,"One point of correction though (literally artistic licence!). At present, exercise has been shown to be effective in other autoimmune conditions but not specifically in APS.",
16757,the manliest thing I can think of is when the men from the World Cup passionately sing their national anthem,
3655, is it bc chinese govt think they have billions of people and that's why they want to use a war to clams anywhere they wants ?,
16926, i can't believe ign let a woman review uncharted 4 as if she could possibly have an opinion,
5847, is drew storen really going to bounce back tho buck ?,
15541,i love 6 hour panic attacks,
15254,tanning in this heat is an extreme sport,
11547,I wish that grilled cheese helped you get that summer bod,
7704,Everytime I exit and reopen the Instagram app it freezes,
12121,"idk who needs to hear this, but you can let yourself cough while smoking weed. If your friends make fun of you for it, they’re just inexperienced &amp; immature. Thanks for coming to my Ted Talk",
16504,Did he do a Thierry 07?,
4427,My throat hurts so bad rn😣😣😷,
9910,2-6 after what looked a clear foul,
12980,"Listen if you can’t laugh at “badly sprained your ankle doing a Mamma Mia themed Zumba video alone in your apartment in year two of a global pandemic and are now on bed rest for a week”, what can you laugh at",
18973,"If you aren't angry about OF banning adult content you're whorephobic, sorry not sorry. If your activism doesn't include the wants, needs &amp;desires of all marginalized groups, of which SWs *are* (&amp; often intersectionally), then you are nowhere near as 'liberal' as you believe",
12287,FRIYAY except that I’m working until 10pm 👍🏻,
13790,My heart actually hurts that I am a senior and not a freshman this year,
8161,FULL TIME Linfield win 3-2. Linfield's second half substitutions and Manzinga's quality gave them the edge in a pulsating encounter at Shamrock Park.,
19271,#MUSpartans WR Joseph Powell was a full go at practice today. Good sign for the upcoming scrimmage @ Kalamazoo,
1393,gaslight gatekeep girl boss,
3551,"I hate not getting a graduation ceremony especially when I spent so long working on my degree and I'm in over £50,000 worth of debt because of it",
9375, no you're right danny espinosa was a far better option than ben zobrist,
13232,Going to my first Japanese steak house tonight. 😋,
8728, makes me proud to think that jooheon and i m already have mix tapes now to wait for minhyuks gotta love his rap skills gt lt,
2909, painting the kitchen and dining room is exactly what i wanna do after getting home from work sense my ?,
12245,"Me: on a scale of one to ten how cute are the babies you see in clinic?

Rob: that chunky baby the other day was a ten. The one I saw today was a three--so pale. To be fair she's in the hospital and very sick.",
5637,best feeling: freshly shaved legs under your fuzzy blanket,
10484, you guys may 21 st falls on a saturday according to my calender planet earth hellllooo lol hehe im not late for my own birthday,
13367,@dumbdotcomm no fr like..the mental strain we go through... and it’s also the fact that a lot of these nurses we have to work with either take our free labor for granted by treating us as their personal aide or treat us like dirt ain’t right or fair.....,
14599, really looking forward to more rain today,
13697,@elizableu @Timcast This is a powerful message you are conveying and I have the upmost respect for you for putting it all out there.,
8971, apparantly when it rains my tv doesn't work excellent,
15680, this weather is great,
13275,"ik it’s for the best but wow RIP to my italy study abroad trip, beyond wonderland, my 21st bday, edc, and now @awonderland’s red rocks show 😔",
8334,Midwife means with woman be it a male or female midwife that's what we are there to do #WomanCentredCare Thank you @loosewomen and @jacquelineMjos for highlighting the work we do as midwives. Seeing a happy and healthy mum and baby knowing I made a difference #allthethanksineed,
17513,"I have nothing clever or fun, other than to say my heart breaks for Jade Carey. And THIS is why one touch warmups for event finals are so important ugh.",
7524, oh no mets left bases loaded tc convinced umps to let dw take 3 abs amp he struck out all 3 times to lose game ?,
19201,really need upload season 2. today. now. thanks,
5976,"Happy Halloween 1st everybody, I hope everyone’s first day of Halloween was great :)",
3240,"do other people have extremely long, meticulously detailed, and always stressful to downright terrifying dreams that u could easily turn into a book or screenplay if u had any sort of motivation or do i just have Trauma",
15433,#bbccricket @bbctms how often do two batters reach their century in the same over? #AskingForAFriend,
18573,what it do babyyy🤠 https://t.co/HBvMmOOTZG,
4281,Shit! A new covid variant! When will this ever stop?!,
6043,I work in DC. I live 15 minutes from the Capitol Building. I walk my dog down the National Mall at least once a week. I left work early today from the riots. This is horrific. This is scary. This is terrorism. #DCProtests,
14408,quackity stream is making me so genuinely happy rn,
6921,"""He's not welcome in a tolerant place like London"" @emmadentcoad  on the Presidential visit on @BBCRadio4 The irony in that comment... #r4bh",
19326,i can’t wait until the weather cools down so i can read under a tree at a park and look like a mysterious intellectual,
16851,"@AsdaServiceTeam imagine your delivery being 2 hours late, and imagine calling up your service team only for them to hang up at 10pm, coincidentally the same time the office closes. But it’s okay, my £3 delivery fee is being refunded though 👊🏻",
16245, this is going to be a fun shift,
8284,"Prayers go up, blessings come down",
4783,"Why do people keep posting TikToks with their HEADPHONE WIRES ALL KNOTTED????? I CAN NOT COPE WITH THIS, why wouldn’t you sort out that wirey mess pls🥺🥺",
15845,Got back from the shop only to realise the milk I just bought is already out of date :(,
4528,If something says “made with coconut oil” i will absolutely spend $1-5 more on it.,
12051,Worst side thats been at the Carra this season. Gash 😡,
6718, let donnamura take this P,
15288,my hobbies include leaving projects for the night before and then complaining that the teacher didn't give us enough time 🙃🙃,
5684,I'm really nervous for my first driving lesson today. It's so dangerous and I'm scared.,
14942, i love do you ?,
14003,It’s the hypocrisy for me,
19527,"I never thought I'd say this, but I have become one of those people who like bounty bars.",
9113,"Waiting for little one to fall asleep so o can sneak upstairs and get my hot water bottle.

She's sitting up in bed practicing her nodding 🙈",
3814,I wanted to stock up on office supplies at Tesco but all I could find in the aisle was wine,
649,I just wanna do hot girl shit with my friends,
770,dude that was just in my dms is at the hospital waiting on his kid to be born 💀,
15420, don't you love it when you wake up at 5 30 am and can't fall back asleep ? might as well get up and get things done,
11525, you are so right ruff should bench him and play julius honka,
13646,"If Liverpool play heavy metal football, on this performance United are playing John Lewis Xmas cover version football.",
7886,"Life is so beautiful when you stop taking it so seriously. 

Like chill dude. You’re doing just fine.",
8643,"I'm gonna aspire to be my mirroverse self 😌

If that's a good thing or not idk",
11914, i love when you do something for someone and their response is to ask for more that's good but could you maybe do this,
16582,"Dominic Raab is a fucking clown. Pretty sure crimes have to happen to be able to investigate them, rather than be imaginary possibilities",
11678,I hope the Knicks make a run to the finals. This atmosphere is so fun to watch.,
7646,"@GoHerping Huh. I'm realizing now that I have never been that far away from ALL humans. I'm surrounded by inhabited places, plus I've really only visited popular cities (did go to a cabin in the woods once, but that was with family). Interesting concept to think about.",
253,"Love is so fucking weird.

Love made me want to die a thousand times over in the past, but now love makes me want to re-clean the toilet because I blew it up after she cleaned it.

I've never publicly said this, but my previous encounters with love were ponds, this one is a sea.",
13315, wellspent sunday dayoff,
6452,When I see your face there's not a thing that I would change,
4767,Just realized I don’t have more than 3 full weeks in a row at work the rest of the year. 💁🏼‍♀️,
4117,"Unbelievable line by reg, goes in untouched cote 5 coney hill 0",
19030,Gods playing games today. Makin it 68 degrees but 1000% humidity. Smh,
13029, best part is i don't even have the 8 bucks to go get a new one at tiger mart hell week just got a little bit better,
16092,i love siriusxm. siriusxm is my friend,
14869,Had a dream me and the guys went to go see a new saw film that was really mellow. Just people going through jigsaws stuff after he died,
14842,crying in the krispy kreme parking lot cause the girl in the drive thru gave me an extra doughnut and told me to have a beautiful day,
12521,Let's cut funding to social services. What could possibly go wrong ,
4970,Weekend trip to Chester 🚂recommendations and top tips welcome please… 🙂🙂,
19208,Just switched to @octopus_energy 🐙 was with @BulbUK but there monthly payments go up and down like a seesaw and now they want even more money so.. #ByeBye,
14336,When your too good to people they will take &amp; take until you have nothing left.,
18378,I too enjoy making shit up and pretending like I understand basic economic principles https://t.co/cHDBHaxBBR,
9062,Just getting some WD40 on my letter box to help the poor postman with his delivery today #valentinesday2021 #WD40,
17889,"I remember when I was a kid how I used to troll my dad. 
I’d be watching a film on sky movies and then when I knew he was in the other room I would say out loud ‘wow look at the tits on her’ 
He would come back in the room and nothing was there but he’d ask questions like…",
4039,thanks @SovietWomble for ratting my location out on stream and then embarrassing me 😂 it made my day though https://t.co/3b7Cjql2GO,
7173,"got a google calendar notif, my boyfriend put ""think about dwarves"" in as an all day event",
1162,When you get woken up at 3am because of aftershocks from an earthquake 👍😩,
5179,@gough_hayden This art is giving me Mario Strikers Charged concept art vibes. This is really nice!,
6945, 1011 f fever today oh goody,
4409, should be a language in itself with certification et al it's a quick way to assess someone's intelligence and spontaneity,
4258,BBC news why on earth do you have an Independent Sage member on and especially that politically inspired doomster Christina Pagel?,
7753,This is a very amusing thread🎄🥳 PM’s parties through the ages,
5962,In sunny spain at the moment!!! Hows it all in england?,
13180,@BellularGaming Blizzard will have to make sure it doesn't exceed the recommended fun level of 10%.,
487,"@MaxTayl83630497 I’ve got 4 weekend tickets available, DM me",
418,hissy fit clothing I am obsessed with everything you do,
8940,“@elliekonsker: Physically and mentally stressed”,
18333, i wouldn't be waiting this long if i lived in another state but i had to live in a state where the government cares about you,
4944, crying at work is a really pretty face,
6468,Off to london today for the Aurora Programme! See all you girl bosses there! 💁🏽‍♀️💕 #Iamaurora,
7731,Don't understand the scoring on #AllStarMusicals ? How has everyone got 10s apart from Barney? His was the best so far by quite a bit,
18705,What I’d do to be able to get the sims on my Switch 😩,
13681,I think France will win #Euro2016. Predict who will flop and come out on top at https://t.co/U8ycyIk3JK https://t.co/PGTRXBNSLY,
5740,Just sang all the small things at a karaoke bar in Barcelona,
16289,"dad: ""are ya sending any of those boys from 5soz (wtf is a 5soz dad) a valentines gift?"" 
me: yes dad yes i am cuz im dating all of them duh",
13896,@williamhanson As I said yesterday- I speak the truth! Thanks a lot for a great talk I know the entire year enjoyed it though I roughly and learnt a lot.,
17505,thunderstorms😍😍,
14551,"Like all humans, I make some decisions that go against the best interests of myself or others. One such decision is sometimes eating too much sugar, another was consuming animal products. I would love the government to nudge me towards better decisions. #NationalFoodStrategy",
16575,anything david attenborough narrates is gold,
8965,"went to the bathroom at about 5am yesterday, mouse ran out from inside the closet, pee on my pants, pee on the floor, mouse gone",
16247,"Mad how a bit of fake tan makes you feel like a new person. Like a more confident, bronzed person 👸🏻",
17286, may the 4 th be with you see what i did there hilarious,
5543,Man PepsiCo loves to add 750g of sugar to a mixture of their existing flavors of sodas and call it a new flavor of dew or Pepsi...,
5088,"if the United States was colonized by Britain, then why don’t we drive on the left side of the road just like the UK",
14506, don't you love it when you wake up at 5 30 am and can't fall back asleep ? might as well get up and get things done,
11819, suddenly it's 10 am this summer is the best ever,
17498, hopefully it comes through but h t sarcasm on this one,
14368,@MCChampionship_ Excited for season two :),
5103,I would like to dedicate my hot girl summer to the Eastpointe Chick-Fil-A. Thank you!,
3957,Death by Zara fitting room,
5210,Never seen this guy score a bad goal,
15175,"@MarkHendyHR Well done Mark, you’re smashing it!",
15717,Someone stop me from making 700 different holiday desserts today when I'm literally living alone for 2 weeks,
11846,"oh great, we have to wear masks and constant tests to protect our loved ones and others around us. being a human is so hard",
3939,High stakes legos,
3224,@markbishopuk @DrPragyaAgarwal They are legally entitled to ask for asylum.,
3188, 13 hour shift dropped my phone down the toilet and cried a good 5 times because i'm so stressed great day all in all,
4643, as i'm cooking dinner i was told we're out of dog food and i need to go to the store um i forgot i'm the only one with legs,
8959,I'm a little late but the Hamilton soundtrack is actually life-changing,
14625,The world we live in today actually disgusts me.,
8911,"Without looking it up, how long has it been since that ship blocked the suez?",
5374, nothing is better than everyone in daddios yelling ayyyy we want some pusssssssaaaaaaaay,
9364,i needa win cmon wildcat william #JWUFAMBINGO,
13096,this is my 3rd time taking a biology course and it’s so EASY wow i love biology so much i’m so glad i’m so good at this subject.,
17559,"I've done Christmas alone before and this is the way to do it. Eat what you want, drink what (and however much, or little) as you want. Watch as much TV, and watch whatever you want. Walk, sleep, read, do whatever you want to do, own the day it will be what you make it. https://t.co/9FJdBSLKa1",
9988,Did my cashier at Trader Joes really tell me he wishes that he could drink tea at night like me but if does he has to pee multiple times during the night?,
10895,"if you didn't order the smores girl scout cookies this year, i'm rlly sorry",
9875,Literally don’t fucking talk to me unless you are wearing a mask,
14113,"Its pouring down with rain and I forgot my bloody umbrella, so annoying. ",
5950,My babe sending jpegs to spice up my day 😍. Omo yii fineee😍🥵❗,
7898, made doubly fun by the fact i had to drag my kids with me nothing more fun than sitting in a waiting room with squirrely kids,
16674, few things are more enjoyable than dealing with everyone's bullshit not like i have my own life to tend to,
9077, mr wall your handwriting needs to be a font it's like not messy but it's unique lol nvr heard that 1 b4,
629, so when does antitotti cabal start dissing the extension ? you know because top managers would come to roma if totti was gone,
2178,"One or my friends has a crush on me, and I feel sad that I don't feel the same way. Because I know EXACTLY how that feels. I hate this feeling. 😞",
12433,When it's September 1st and you're excited cause you realize Halloween is next month #enthusiast 👻🎃,
12920,So the PM has finally given his verdict on his COVID NHS stay in hospital.  Don't understand why nurses would not want his pay recomendation.,
4026, i gotta start tweeting with a tags haha,
15208, wuntil my friends are bored and blowing my phone up begging to hangout,
17041, i'm still alive,
13076,I wonder how much wine I’ve drank over the past year,
268,I just had to call and explain to my bank that the 3 donations this past week to the @WWF were not fraudulent charges and that I did in fact intent to make them😅,
4877,i got a job. i think i will like it. ^_^,
185,"The way the Orioles have bene playing since the end of the losing streak gives me hope for next year. Reminds me of the end of 2011, where they were giving teams hell down the stretch.",
1284,"My tattoo got cancelled and I hooked up with my ex, how’s your week going?",
4511,The new album by @kylieminogue  has put me in a good mood. #DISCO,
15466, today's workout carrying a suitcase up and down the subway stairs yea core muscles,
2202,Happy birthday to me. I got pinged and can't leave the house 🥰🤡,
2542,"@benshapiro it’s true, every time my little cousins put on their masks they choke to death and have to be revived. it’s very stressful for us.",
517,Where is the Chancellor? Please check the back of your sofas.,
11363, and the worlds best mom award goes to my mom,
13743,It’s a great feeling knowing that I receive the rarest form of love on a daily … ✨UNCONDITIONAL LOVE✨ is something most people never get to experience so i cherish this blessing that God has given me because He came at the RIGHT TIME 🥳🤍  #3yearsdown #BlackLove,
17628,"Dear @krispykremeUK,

I see your enticing #Thanksgiving offer that ends on 2 Dec.

I wanted to ask if you're aware that #Chanukah starts on 10 Dec, continues for 8 days &amp; that traditional Chanukah fare is actually #DOUGHNUTS ?? 🍩🍩

#justsaying #AskingForAFriend  #opportunity",
5074, wow a lot of ol good news this morning,
12148,"Yeah I’m following a lot of shows right now, the price is right is pretty good but season 1 is better than season 2",
1425,I just had to hide all ads from Crumbl cookies cause I’m fat and can’t resist temptation 😫,
1168,getting in a crash on january 1st seemed like the worst thing in the world but i’ve just been given the fittest hire car so 😚silver linings😚,
6712, the solution to the u s gun problem is definitely to arm more people every thing then will possibly go wrong,
3015,yo @claires do yall do hysterectomies?,
2848,babe stop i’m about to gleek,
10383,"Oh boy, a song I'm gonna play on repeat until it makes me physically ill to hear it! Thanks FOB",
14826,we're all just crewmates and our minds are the imposter,
13066,"cold ears? take out one AirPod, leave it by the stove, and forget about it for 20 minutes 🤗",
6048,Strong people have no need to bully. Bullies are never strong. Shouting and losing your temper are not signs of strength.,
2251,I don’t want to see makeup reviews of a brand new mascara. Show me the 20th time you’ve worn it. Even the worst mascara looks good when it’s fresh.,
16334,Why do Americans use paper plates for every meal when they’re in their own homes. I desperately need to know the answer,
17814, makes me proud to think that jooheon and i m already have mix tapes now to wait for minhyuks gotta love his rap skills gt lt,
8979,Don’t expect others to help you if you don’t want to help yourself 🗣,
5297,"@LandisDillard @nytimes It depends. Most gas stations are independently owned and operated, so in that case no.",
14269,The Wanted Making a comeback has officially made this the best day ever,
12200, i love nights where i'm tired but sleep doesn't come,
940,my essay was so bad that my prof is giving me a fucking extension and i didn’t even ask for it GOD,
18148,Wow I’m really glad that covid rates are rising!! ,
1556,@yourfavmichaela It’s never to late to take a nap,
11827,"raise your words, not your voice. it is rain that grows flowers not the thunder. aka don't be mad, Stoopid.",
6021,I miss y'all so much already 😭😭 i got nothing to do but swipe on bumble and try to get the dogs attention,
2297,Everyone - Get Vaccinated,
16954,i think....when packs go on sale....i will buy Get Together and Paranormal?? 🤔 i was actually kind of disappointed with the gameplay i saw in Paranormal but recently i've been craving new careers so,
5331,A fat burger and onion rings from zumhof would do me the world of good right now I’m not gonna lie,
16419, have i mentioned lately how much i love public transport ? it's so great,
18159,Less than 5 minutes after getting my phone back after staff training week at camp I ran my face into a tree branch whilst texting,
8608,why u being weird TO ME,
18093, is bbc news mentioning the tory election fraud yet ? don't forget to vote today,
5833, you guys may 21 st falls on a saturday according to my calender planet earth hellllooo lol hehe im not late for my own birthday,
11772,"It's been a bit since I've had a musical obsession on this level, but has anyone seen/heard Six?",
11498,"Don't worry, even if you weren't born 60+ years ago, that doesn't mean you can't still be a Boomer.",
13960,I'm big glad I'm not a Sonic fan because Sega gassed them mfers up for a lot of nothing.,
14264, oh what a fantastic 2 weeks it has been,
17564,Omg my dog just scrolled through my emails with his nose and I’ve never seen anything CUTERRRRR😩😍,
8705,I want to do a puzzle while drunk again,
19555,naming my son onickolas in honor of my love for @NICKIMINAJ,
225,Tell people that most likely it will end up being burnt in an existing or planned incinerator … 🔥,
13924,Still time to apply for our Clinic Supervisor post… https://t.co/A2JZjjHo6R,
8625,“I don’t really like partying” Oh is that why you’ve gone to parties twice in the last week? Because you just can’t stand it? Makes complete sense.,
19443,"I never saw a film or tv show that could put me off New York City... 

And Just Like That",
10343,So kind of the government to introduce 900 new covid tests right before I fly to Paris x,
599, i've been a youth communicator worker for 20 years i don't know how i would've made it to 54 without the wisdom of 18 year olds,
1105,who thinks me and sam should start a band called 'teeth at midnight' 🦷🌙,
5354,thinking about that time when a week after i broke up with him my ex sent me a playlist to tell me all his feelings from throughout our 3 week relationship+how he felt about it ending and the whole thing was just john mayer songs,
9854,if only those pants were tighter 💔,
13761,"@JohnJBrea @lad_lew @Ladyblueclr @realDonaldTrump It's probably something closer to Xenophobia. Which is someone hating someone else just because they're foreign. I mean, you are an English teacher, aren't you? Figured you might know that.",
14637,"All I needed was some Lady Gaga and some Nicki on there and I think I could just use my Spotify Wrapped as a coming out post 💅
(Also was in the top 0.5% of Conan Gray’s fans, not to flex) https://t.co/tpREOJgevj",
10698,"tiktok has a new girl saying, “time to go to bed, stop scrolling” &amp; i decided i’ll listen to her but only because she didn’t scream at me",
17371, cracking bank holiday,
19038,gonna finally put in my two weeks today 🙌,
11362,You know what's great? Waiting for a call for 30+ minutes past the expected time. That's great.,
5106,"@CBoyForeman @RaleighBikes_UK @MadnessNews I had an orange one! Around the same time as you as well, great memories.",
11630,"The best possible Saturday night is going out for dinner and drinks, having a couple too many, and being home for Match of the Day, happy weekend everyone",
19365,"I've compiled a list to debunk the gatekeeping morons saying #StarWars is too ""male focussed"".
Leia Organa, Jyn Erso, Rey, Bastila and Satele Shan, Hera Syndulla, Padme, Iden Versio, Nightsister Merrin, Cere Junda, Asajj Ventress, Sabine Wren, Bo-Katan Kryze, Shaak Ti, (1/)",
1746,"Okay, well nice of 2020 to bless us with the gift of great sports team names - The Kraken and the Washington Football Team 😂😂😂",
13488,@WilliamShatner Mr Shatner whilst you were sleeping you asked me to join Facebook messenger and then after a polite conversation you then offered me gold necklaces and a singed (sic) tee-shirt - you made my Friday night sir... just awaiting your instructions so I can wire the money...,
9411,i can see the finish line,
12628,I want to see Drew Lock cry,
10576,@luxkween where are your shoes from in the rain on me video?? i LOVE them,
10956,This bunch of players is something special. Really are something to be proud of (and a world away from the utter trash running the country) https://t.co/DYWKJ7sZel,
16545,"Steve Harmison could easily take on 98% of all Australians who wanted some, as long as it was in a car park, sripped to the waist in Northumberland.",
5736,"Life during Covid has been such a challenge, not being able to do what we want and see who we like. I hope it finishes soon.",
12687,"@flyingsolo1111 @tokenstate Don't know if they've changed their minds, but in the past they have made a point of saying they have no intention of creating a token.",
3471,"“Oven ready, shove it in the microwave” and this man is our PM✌🏼",
10016,I keep seeing people with knockoff skzoo plushies and I just hope they know they're fake ones,
18237, oh i've not realized that my father was the infallible god my whole life how amazing,
9289,"Good deed for the day:

Keeping extra water bottles from work and giving them to people needing it on the tube 🚰",
13859, with lyft and uber gone i guess everyone will have to go back to the transportation of last year life's over,
19655,I keep forgetting that I saw Tom Cruise out the window of a bus in Dublin once,
13217, i forgot that ozzie has never made a bad pick before my bad guys stanley is gonna be better than jo and was a great pick,
12160,Driving to work singing along and oh story short I Michael Ball fistbumped my wrist straight into the roof of the car https://t.co/wAHMqbMxBv,
14300,Yarmalenko show yourself man wakey wakey in this game,
17112, well i guess you can bring in the 3 rd goalie,
14039, thanks for caring,
13734,Being able to “like” messages is the worst thing to happen to texting. I just told my mom I wouldn’t be home for dinner and she liked it,
1092,Just rediscovered that my nose is always in my field of vision so I will unfortunately be dropping out as I cannot continue my assigned readings in peace,
16747, well i guess you can bring in the 3 rd goalie,
14194, poor carly fiorina had her hopes up only to get shot down again,
14671,My favorite part of flying is getting to walk past the rich people to get to my poor person seat.,
4345,Really looking forward to this tonight! 👇👇,
9566,Hey what's the weather like today? Am I going to need an umbrella?,
6361, i was so excited to be done with finals but forgot how exciting saturday's are here,
11065,Hahahah @LibertyU is shutting down the entire campus for quarantine!! Couldn’t happen to a nicer group of Covid deniers! #CovidIsNotOver #karmaisabitch #Covid_19,
6596,Sleep is numero uno,
10593,Some people will have PTSD from the constant fear mongering,
1684,"The Drew Barrymore Show is an absolute trainwreck. Like The Tony Danza Show, every two minutes is a clip for The Soup.",
11769,This is cool apart from the Man Utd memorabilia.,
11244, welp pat yourselves on the back america specifically those of you who voted in gop primaries you deserve it,
12444,"""Should I wear my lime green pants?"" dad its 4th of july...",
7976,"@duluxuk @SpursOfficial Don't apologise for the good tweet, Dulux",
911,"""Jane the Virgin"" using the Meisner repetition exercise as a psychology technique. Haha! Love it!!",
17528, oh and the day isn't over yet there's more to come,
5199,"hello i woke up last night to myself grouping psychoactive drugs out loud in my sleep-i’m so ready for finals to be over, wow!",
3656,I have reached “making my Xmas day gravy” levels of acceptance that our holiday is screwed 😭😭😭😭,
1013,"Thank you all for your support yesterday &amp; to everyone who sponsored us, we raised over £1000. Brighton is a great place to do a marathon too, so much support on the course and I was swimming in the sea in my running kit within half an hour of finishing.",
13123,Hell of a last second decision by Hooker!,
3043,the thought of one of my siblings getting my room when i go to uni makes me sad af😔,
9524,"After my Holland &amp; Barrett parcel was damaged on its way to me, I had to send probably the most middle class e-mail of my life, asking them to please resend the order ASAP as I was running out of kombucha.",
14488,"Spare left for Chelsea away this week, Everton Upper Shed, can get it off me at Palace tomorrow or from mine through the week.",
9149,@PONOS_EN Tankful for my 20+90 Tank Cat,
4880,"know I told myself and my loved ones Id hold out longer but I don't think I can, this is it, I told myself I would do something else before Id do this again but you know lifes short and I want to watch the Sopranos for a 9th time #Sopranos",
11174, should be a language in itself with certification et al it's a quick way to assess someone's intelligence and spontaneity,
8654,The amount of times I had to present my intern badge to Capitol Police officers who saw me every day for months and these people are just breaking in like it’s nothing smh,
4354, wow i just love not getting attention its my favorite thing in the world,
4571,"Things ralfie must have learned today. 
1) everyone plays against us as if they are  in the a European up final. 
2) Rashford needs a rest (ie dropping)
3) Fred is quality.",
7315,happy birthday pretty! hope it's great&lt;3 @jada_kaufman,
11681,If what I thinks getting announced does in fact get announced tomorrow morning. I'll be overjoyed.,
9296, makes me proud to think that jooheon and i m already have mix tapes now to wait for minhyuks gotta love his rap skills gt lt,
14649,"Nothing screams “I’m a glamorous cosmopolitan woman” like following your dog down the street in the midst of winter, saying “go potty! Go POTTY!” over and over again.",
5100, i hope we keep hearing about the broncos qb situation,
14256,Do the people on love island not feel so awkward meeting their partners parents in a bloody bikini?!,
18579,If I could have a superpower I would choose the ability to keep insects at least 10 feet away from me at all times,
2384,"Suddenly working 7 days a week, thought I could cram in loads of work to save more money but ended up with no days off 😂 stupid",
17095,@VertigoTeaparty fashion souls! fashion souls! fashion souls at lunch!,
10178, you guys should really be impressed with my mad skills using glitter glue,
12525,"Anthony Taylor is such a fair referee, I wish he was put in charge of more chelsea matches",
13363, we've got a wild one in lithia,
5172, oh good the front end of the bean market is up because there's so much nearby demand,
5876,Wishing all the birthday sex on @laurabora620 today 🎂 https://t.co/JtP0FCvo9R,
19484,My mental state is getting dangerously close to Ben Wyatt’s that time he spent weeks on a 3 second claymation movie,
19522,Quite ironic how people such as Andrew Neil labelled me a stalinist whilst he himself becomes one,
3932,This is exactly why we should pay a lot more for talented politicians.,
7253, is it bc chinese govt think they have billions of people and that's why they want to use a war to clams anywhere they wants ?,
14114, no team has ever won a game if they were down by four or more runs it just can't be done,
5861,Can Gerrard do it for world peace today?,
16041,Need a win tommorow or another relegation battle looms. Imo tommorow is the biggest game of the season so far,
2100,my mission in life is to eventually own one of those life-size martini glasses that Dita Von Teese does burlesque with.,
3987,i think it should be illegal for the people stopped at the light outside my window to have bad music taste,
2754,Man I just love it when I'm forced to pitch two games back to back bc our other pitcher didn't show up,
12965,Working in a restaurant very quickly reminds you how stupid and hateful people are 🙃🙃,
19924,The only immunity these vaccines infer is immunity from liability for those who develop and administer them.,
13062,Someone should’ve had me committed the day I decided to buy a pair of non-stretch denim jeans,
2207,"I haven’t worked since March 18th, tomorrow I start my new job!! I am so excited 🤩🤩🤩🤩",
19125,Just had my windows cleaned and I feel posh lmao,
19111, cracking bank holiday,
16977,"You mean to tell me that I’m being forced to take all online classes, which require no classrooms or anything physical of any kind, and I have to pay more than in person classes???",
8671,The new intel UHD gpu is so powerful! Think of all the atari and nes games we could run at 4k 30FPS! Wow!,
9937,Accidentally made a friend in ASL today. I hate when that happens.,
210, shit sunday is mother's day i forgot am i the only one ? i'm a bad daughter maybe mom is right i do treat her like shit,
13506,"Amazing show last night from @TheMovielifeNYC (w/ special guest @brettromnes!) - thanks @vinniecaruana, @BrandonReilly and Navetta Bros. !",
2283,@sonofsama1 @Santandave1 It ain’t funny it’s heartbreaking🥺,
14629, some people don't get my too bad lol,
16141,Awesome show -sinister dark and atmospheric …,
2587,"No, having anxiety isn’t a dramatic act or make you crazy. It’s a real thing &amp; many people have to deal with it so please don’t judge.",
2097, like if a quadrupedal enemy is downed i can get charged again a few days not ripping off nintendocaprisun at all,
12037,wow. i left on time today and the airport connector is all the way backed up. love that,
18729,"As colleges begin making fall re-opening announcments, remember that if your school is reopening this fall, it's not because it's suddenly safe or the pandemic is over. 

It's because they want your money.",
19095,my worst enemy is the lil machine at the eye doctor's that shoots a puff of air into your eyes,
928,I see all the reasons Mark has put forward and they are well explained but you need to ask yourself what is he looking at getting out of this ??,
19569,my life is great lmaooooo.                ,
7816,It b the memories we make everyday for me .. 💓,
11916, another dirtbag using the outlets in front of our store shocking,
9081,i miss scotty i find ugly little dogs and i think about how funny he would think it is https://t.co/JGJT4pJ6Ff,
1978,so beautiful,
5237,And so it begins. The Sunday back to school preparation. 😩,
2802,"""friends""",
19128,"Sometimes I lay in bed and think about how today will be the day I make my life better. Exercise, drinking water, eating healthy. Then I wake up. ",
5062, busy morning ahead love filling up my weekend with errands and chores,
12006, you look soooo much different in that snapchat filter than anyone else,
808,"love island is ending, law school is starting again…summer is really over",
5483,"@NicelySpunch @Ayjchan @NateSilver538 Also, invitations to academic conferences are pretty much never viewed as COIs. Neither is having once co-authored a paper with someone who worked at a different place who worked with someone else.",
18738,"Post university anxiety is creeping in now like, 1.5 months left out of 5 years 😬",
13007,I’d rather Mark Drakeford drunk on power than Bozo drunk on cheese and wine to be honest with you Jim.,
